Curs,TipusPregunta,TipusIncidencia,Comentari,Idioma
2018-19,A,Comentari de professor,"Aspectes positus: es toquen molts temes diferents dins de la psicologia de l'adultesa.
Aspectes de millora:
- NO HI HA GUIA DOCENT (només surt la bibliografia)
- Els percentatges d'avaluació no són proporcionals.
- Es demana COMPRAR UN ""LLIBRE"" DE FOTOCÒPIES, de 20€, mal fotocopiat i obligatori per tothom, i entra a l'examen. 
- Es dona la informació MASSA CONDENSADA. 
- El primer professor, el Nacho no parava de llegir el power, i perquè em llegeixin el power a classe, també mel puc llegir jo a casa. A més, contant assistència, quan el que es fa a classe també ho podria fer igual o millor jo a casa (llegir els powers).
- Se'ns va portar un professional de les Constel·lacions Familiars, que no es va explicar de cap manera, la informació la va donar molt confusa, ens va intentar vendre les constel·lacions familiars de totes maneres,... A més a més, al Màster se'ns insisteix molt en l'EVIDÈNCIA CIENTÍFICA quan les constel·lacions familiars no en tenen ni mica. 
- Els professors molt distants. 
- Ens han fet fer presentacions a classe que el seu conjunt no conta ni més ni menys que un 10% en total. Inclosos, treballs que es realitzen a classe. Lo dit anteriorment, els percentatges són desproporcionats.
- Del treball grupal, NO SE'NS HA EXPLICAT RES. No hi figura a la guia docent (només la bibliografia de l'assignatura), i a classe se'ns va mencionar els pocs dies de començar. No dic que ens ho expliquin super detallat, som grans, però 2 línies explicant quin és l'objectiu i què es demana en general, haguessin estat bé.
- Recomanaria fer un replantejament de l'assignatura, ara per ara els coneixements no s'assoleixen sinó que s'amunteguen. És impossible que se'ns pugui quedar part de la classe quan no es paren de llegir powers de 40 i fins a 80 diapositives plens de dalt a baix.
Se que és un màster i el que toca és treballar, però també se que els professors podrien emplear altres maneres d'ensenyar per a que nosaltres, els alumnes, aprenguessim de manera mé",ca
2018-19,P,,"Bàsicament llegeix dels powers, no explica. 
El treball grupal només el va mencionar. 
Molt distant. 
",ca
2018-19,P,,"La Ona llegeix menys, però és molt distant, monòtona,... És la que va convidar l'erudit de les constel·lacions familiars. 
Dient que ella creu en les constel·lacions familiars fins que algú li digui lo contrari. D'aquesta manera, jo també crec amb els unicorns fins que algú em demostri lo contrari.",ca
2018-19,A,,Les classes són totalment llegides del power i amb molt temari ja realitzat durant la carrera.,ca
2018-19,P,,Llegeix el power ,ca
2018-19,P,,Quasi tota la classe és llegida del power.,ca
2018-19,A,,"L'assignatura s'ha dut a terme de forma molt poc dinàmica, avorrida i sense novetats.",ca
2018-19,P,,"Els power points estan plens de lletra i es limita a llegir, no aporta res de nou del que no estigui escrit a la presentació, tot i això, després es queixa dels nostres power poiints i presentacions perqupe diu que hi ha massa lletra, la qual cosa resulta bastant irònic. Ens demanen un grau d'exigència i creativitat que ni ell ni la Ona ens han aportat a l'assignatura.",ca
2018-19,P,Faltes d'ortografia,"La seva actitud a classe és passiva, desmotivadora, sembla que no vulgui estar allà, quan fem presentacions ni ens mira a la cara sinó que està amb el mòvil. A més a més, igual que el Nacho, es limita a llegir el power point. Ens demana creativitat en els treballs quan no ho estem rebent per part seva, la qual cosa també és bastant irònica i controvertida.
A part de llegir el power point, ens exigeix llegir unes lectures (que a part del cost econòmic) només ens en serveixen 5 temes. 
També cal dir que ha penjat les lliçons que surten a l'examen un dia abans d'aquest.",ca
2018-19,A,,"Massa gruix de treballs per després donar tanta importancia a l'examen final. S'han realitzat moltes activitats pràctiques i exposicions que no han estat valorades suficient. D'altra banda, caldria revisar el % de valoració del treball final o retirar-lo.
No estan escrits els criteris d'avaluació en la guia docent i això porta a la confusió. A més, no és gaire coherent haver de pagar un material obligatori de 20 euros que no estigui concordat amb la presentació power point que es mostra a classe. ",ca
2018-19,P,,"Llegeix el powers i no sap respondre els dubtes dels estudiants. No dona bon feedback als estudiants mentres exposen les seves presentacions. Fa preguntes i valoracions molt crítiques amb les presentacions estudiants, quan a la vegada no exemplifica aquesta metodologia en les seves presentacions. ",ca
2018-19,P,,Llegeix els powers i no mostra domini de la matèria. Mostra molta apatia i poc interès en la realització de la materia. Mostra poc interés quan es fan les exposicions per part dels alumnes. No dona bon feedback a l'estudiant mentre exposen. ,ca
2018-19,A,,"Començaré comentant la metodologia. El 80% de les classes de l'assignatura han consistit en els professors llegit directament els power points. Els quals eren molt poc visuals i clarament recarregats de lletra. 
A nivell organitzacional de l'assignatura i els dos professors també ha sigut bastant dolent. A la guia docent no hi figura massa cosa, falta el sistema d'avaluació que després van modificar a la seva manera.
Expliquen que la seva intenció és realitzar una avaluació contínua, però la càrrega de treball que hem de fer és, des del meu punt de vista, desproporcionada pel que realment afecta a la nota. Hem fet més 2 treballs grupals durant l'assignatura, juntament amb activitats a classe que recolleixen que en conjunt, consisteixen en un 10% de la nota, mentre que l'examen final val un 50%. L'avaluació continuada no consisteix en això.
A més a més del temari que ells ja ens proporcionen, tenim que pagar 20 euros per unes lectures que simplement serveixen per estudiar-les a l'examen, ja que no es comenten a classe ni una vegada.",ca
2018-19,P,,"Algunes classes eren més dinàmiques que altres, bastant amable i respectuós amb els alumnes. La metodologia emprada a les classes potser no era la més adequada, llegia pràcticament tot del power point. ",ca
2018-19,P,,"Ha sigut una mida descepcionant com han anat les seves classes en general. Quan ella donava les classes, sobretot les dels dimarts, es dedicava principalment a llegir les diapositives dels power points. A més a més, quan nosaltres teniem que fer alguna presentació, ella majorment estava mirant el seu mòbil. Per poder realitzar tutories del seu examen, vam tenir que recòrrer al nostre coordinador del grau per a que ens la fes abans de la recuperació. No se la veia ni motivada ni amb ganes de donar les classes, lo qual, era molt desmotivant per nosaltres mateixos. ",ca
2018-19,A,,"Molt mala coordinació entre professors. Es veia clar qui era qui manava i l'altre era un manat que havia de demanar l'opinió per a tot.
Ha estat una assignatura que a més de contribuir al nostre aprenentatge ha estat una repetició d'assignatures del grau. Molt descontentament.
Material escrit fatal: faltes d'ortografia, res de coherencia, ...
No prediquen amb l'exemple: diuen que els powers son un suport visual per les presentacions mentre ells llegeixen els PWP integres.
L'actitud dels dos es debastadora.
La guia docent és únicament de decoració.
Valoren coses més enllà de les competències que diuen que ensenyen: creativitat? Memòria de noms de videos de youtube? Amb quin objectiu!!!!?
I el treball no tenia directrius mínimes per tal de guiar a la seva avaluació.
Assignatura abolible si segueix amb aquestes directrius.",ca
2018-19,P,,Llegeix del power. Actitud -45.  No crec que hagi aprés res d'ell i de la seva assignatura.,ca
2018-19,P,Faltes d'ortografia,Actitud pessima. Llegeix i rellegeix el pwp. No sento que aprengui res. Lectures innecessàries. ,ca
2018-19,P,,"La manera de presentar els continguts teòrics no ha estat l'adequada, ja que s'ha limitat a exposar la teoria de les diapositives tal qual estava plasmada a la pantalla (poca riquesa). 
",ca
2018-19,P,,"Poca passió del professorat cap a l'assignatura. A més, la manera de presentar els continguts teòrics tampoc ha estat l'adequada, ja que s'ha limitat a exposar la teoria de les diapositives tal qual estava plasmada a la pantalla. ",ca
2018-19,A,Comentari de professor,"ASPECTES NEGATIUS
Hem tingut 2 professors que gairebé no shan coordinat entre si.
En el cas d'en Nacho, llegia completament els powers plens de lletra sense aportar cap dada nova ni cap mena de dianmica que enriquis kla nostra formació.
En el cas de la Ona, tot i haver explicat prou be els coneixements pertinents, ha tingut una molt malla actitud ver l'alumnat, no prestant atenció als alumnes en els moments d'exposició oral i mostrant una actitud apatica i desganda. A més a més, portar per a fer una sesió de fromació a una persona del cop que basa la seva practica en una pseudociència, sense saber explicar realment en que consisteix la seva practica (CONSTELACIONS FAMILIARS) i fent atribucions de causalitat descabellades. Incomplint varis dels articles del codi deontologic del psicòleg. ",ca
2018-19,A,,"- Sí que és cert que hem vist moltes tècniques i que ha resultat interessant, però la quantitat d'informació amb què ens han bombardejat és tanta que realment sento que he après molt poc. Crec que s'hauria d'acotar més el temari que ens donen, veure realment què és allò rellevant per a l'assignatura. A més a més, crec que es podria donar un altre enfocament, i realitzar algun treball sobre trastorns en l'edat adulta, que tingués un pes més important i que no recaigués un 50% de l'avaluació de l'assignatura en un examen.
- És necessari actualitzar la guia docent. No apareix el pes que tindrà cada prova avaluativa de l'assignatura, tan sols ens ho van comunicar el primer dia de classe.",ca
2018-19,P,Faltes d'ortografia,"- No deixa de llegir la presentació visual en les 2h que dura la sessió. És una cosa que fa a TOTES les classes. Em resulta personalment molest, ja que l'assistència computa un 10% de la nota total de l'assignatura, però trobo totalment inútil anar a classe perquè em llegeixin un PowerPoint quan podria estar jo a casa llegint-me'l per mi mateixa. PROPOSTA DE MILLORA: que els PWP no continguin tanta lletra, així al professor no li caldrà estar constantment llegint en totes les classes.
- Sembla que no tingui molt domini de la matèria. A part que s'està tota l'estona llegint el (suposadament) suport visual, quan se li fa alguna pregunta sembla que dubti molt i que no estigui molt segur d'ell mateix, fet que fa pensar que realment no domina de tot allò que ens està ""explicant"". A més a més, alguns cops quan dóna la resposta no acaba de quedar massa clara.
- Al fer una presentació els alumnes, va comentar que un PWP no podia contenir tanta lletra, perquè si es podia llegir tot el que es deia, o bé sobrava  l'alumne o bé la presentació. Crec que és un criteri que no es va adonar per a res que es podia aplicar per a ell mateix, de manera que si ell prediqués amb l'exemple crec que podria fer-nos el sermó que vulgués.",ca
2018-19,P,,"- També lleigeix del Power Point, però no tant com el Nacho.
- Sembla que dels dos professors és qui té més domini de la matèria, ja que al preguntar-.li coses a classe les sap respondre de manera segura i de forma clara.
- A vegades quan els alumnes exposen o en un cas on vam fer una dinàmica estava amb el mòbil.
- Va recalcar moltíssim la importància d'unes lectures obligatòries amb cost 20€, lectures que no eren tant rellevants per a l'examen.
- Valoro l'esforç que va fer de portar a classe un professional per tal que ens ensenyés un tipus de teràpia diferent del que havíem vist, però crec que les constel·lacions familiars no va ser un exemple gaire empíric de pràctica professional psicològica. Personalment em va semblar que era més una teràpia que es basava en la fe i en la creença i en fer atribucions causals a fets que no tenien relació. Però crec que el pròxim cop es podria portar a un professional que no exercís amb les creences sinó amb la ciència com a aliada.",ca
2018-19,A,,"Contingut clar però repetitiu i poc dinamitzador, seria interessant incloure més pràctiques a classe",ca
2018-19,P,,"Molt bon professor, resol dubtes i té molta disponibilitat.",ca
2018-19,A,,"Un descontrol d'assignatures. Aquesta assignatura es fa juntament amb la de gestió de projectes i es un caos. No hi ha gens de bona comunicació entre els tres princpals processors (Xavier, Jordi i Aitor), es contradiuen continuament. Hem de fer un seguit d'entregues i no tenim res escrit sobre el que s'ha de fer, i les poques vegades que finalement ens han donat els requeriments per escrit ens els han donat per insistir nosaltres, i ens els han donat just el dia de l'entrega. Tenint en compte que la maoria treballem ixò no es compatible amb el nostre temps ni és coherent.",ca
